1960,1,Femenino,506
1960,1,Masculino,579
1960,2,Femenino,399
1960,2,Masculino,510
1960,3,Femenino,441
1960,3,Masculino,487
1960,4,Femenino,368
1960,4,Masculino,521
1960,5,Femenino,465
1960,5,Masculino,647
1960,6,Femenino,466
1960,6,Masculino,615
1960,7,Femenino,517
1960,7,Masculino,676
1960,8,Femenino,467
1960,8,Masculino,647
1960,9,Femenino,452
1960,9,Masculino,601
1960,10,Femenino,461
1960,10,Masculino,542
1960,11,Femenino,388
1960,11,Masculino,529
1960,12,Femenino,366
1960,12,Masculino,559
1961,1,Femenino,442
1961,1,Masculino,623
1961,2,Femenino,369
1961,2,Masculino,430
1961,3,Femenino,431
1961,3,Masculino,573
1961,4,Femenino,414
1961,4,Masculino,573
1961,5,Femenino,448
1961,5,Masculino,581
1961,6,Femenino,475
1961,6,Masculino,600
1961,7,Femenino,505
1961,7,Masculino,632
1961,8,Femenino,501
1961,8,Masculino,698
1961,9,Femenino,477
1961,9,Masculino,586
1961,10,Femenino,429
1961,10,Masculino,594
1961,11,Femenino,438
1961,11,Masculino,531
1961,12,Femenino,455
1961,12,Masculino,575
1962,1,Femenino,430
1962,1,Masculino,540
1962,2,Femenino,357
1962,2,Masculino,473
1962,3,Femenino,408
1962,3,Masculino,578
1962,4,Femenino,431
1962,4,Masculino,563
1962,5,Femenino,492
1962,5,Masculino,612
1962,6,Femenino,541
1962,6,Masculino,651
1962,7,Femenino,552
1962,7,Masculino,702
1962,8,Femenino,477
1962,8,Masculino,630
1962,9,Femenino,526
1962,9,Masculino,619
1962,10,Femenino,479
1962,10,Masculino,669
1962,11,Femenino,431
1962,11,Masculino,558
1962,12,Femenino,414
1962,12,Masculino,572
1963,1,Femenino,456
1963,1,Masculino,585
1963,2,Femenino,348
1963,2,Masculino,485
1963,3,Femenino,438
1963,3,Masculino,560
1963,4,Femenino,444
1963,4,Masculino,544
1963,5,Femenino,518
1963,5,Masculino,605
1963,6,Femenino,596
1963,6,Masculino,780
1963,7,Femenino,592
1963,7,Masculino,756
1963,8,Femenino,591
1963,8,Masculino,732
1963,9,Femenino,465
1963,9,Masculino,632
1963,10,Femenino,431
1963,10,Masculino,635
1963,11,Femenino,461
1963,11,Masculino,644
1963,12,Femenino,470
1963,12,Masculino,569
1964,1,Femenino,448
1964,1,Masculino,638
1964,2,Femenino,402
1964,2,Masculino,569
1964,3,Femenino,440
1964,3,Masculino,587
1964,4,Femenino,463
1964,4,Masculino,607
1964,5,Femenino,495
1964,5,Masculino,640
1964,6,Femenino,576
1964,6,Masculino,758
1964,7,Femenino,595
1964,7,Masculino,830
1964,8,Femenino,605
1964,8,Masculino,706
1964,9,Femenino,528
1964,9,Masculino,651
1964,10,Femenino,534
1964,10,Masculino,618
1964,11,Femenino,464
1964,11,Masculino,640
1964,12,Femenino,476
1964,12,Masculino,606
1965,1,Femenino,509
1965,1,Masculino,644
1965,2,Femenino,459
1965,2,Masculino,548
1965,3,Femenino,441
1965,3,Masculino,530
1965,4,Femenino,508
1965,4,Masculino,609
1965,5,Femenino,511
1965,5,Masculino,737
1965,6,Femenino,549
1965,6,Masculino,720
1965,7,Femenino,691
1965,7,Masculino,882
1965,8,Femenino,595
1965,8,Masculino,721
1965,9,Femenino,488
1965,9,Masculino,694
1965,10,Femenino,467
1965,10,Masculino,653
1965,11,Femenino,487
1965,11,Masculino,653
1965,12,Femenino,492
1965,12,Masculino,588
1966,1,Femenino,481
1966,1,Masculino,619
1966,2,Femenino,444
1966,2,Masculino,532
1966,3,Femenino,448
1966,3,Masculino,584
1966,4,Femenino,434
1966,4,Masculino,608
1966,5,Femenino,565
1966,5,Masculino,675
1966,6,Femenino,560
1966,6,Masculino,714
1966,7,Femenino,650
1966,7,Masculino,735
1966,8,Femenino,640
1966,8,Masculino,778
1966,9,Femenino,618
1966,9,Masculino,779
1966,10,Femenino,566
1966,10,Masculino,713
1966,11,Femenino,482
1966,11,Masculino,627
1966,12,Femenino,481
1966,12,Masculino,578
1967,1,Femenino,529
1967,1,Masculino,652
1967,2,Femenino,442
1967,2,Masculino,550
1967,3,Femenino,491
1967,3,Masculino,616
1967,4,Femenino,459
1967,4,Masculino,612
1967,5,Femenino,565
1967,5,Masculino,658
1967,6,Femenino,611
1967,6,Masculino,878
1967,7,Femenino,698
1967,7,Masculino,819
1967,8,Femenino,730
1967,8,Masculino,872
1967,9,Femenino,563
1967,9,Masculino,708
1967,10,Femenino,544
1967,10,Masculino,673
1967,11,Femenino,562
1967,11,Masculino,646
1967,12,Femenino,560
1967,12,Masculino,696
1968,1,Femenino,491
1968,1,Masculino,676
1968,2,Femenino,458
1968,2,Masculino,609
1968,3,Femenino,552
1968,3,Masculino,645
1968,4,Femenino,562
1968,4,Masculino,699
1968,5,Femenino,562
1968,5,Masculino,727
1968,6,Femenino,582
1968,6,Masculino,748
1968,7,Femenino,670
1968,7,Masculino,770
1968,8,Femenino,618
1968,8,Masculino,778
1968,9,Femenino,544
1968,9,Masculino,684
1968,10,Femenino,560
1968,10,Masculino,680
1968,11,Femenino,548
1968,11,Masculino,642
1968,12,Femenino,530
1968,12,Masculino,670
1969,1,Femenino,536
1969,1,Masculino,720
1969,2,Femenino,450
1969,2,Masculino,573
1969,3,Femenino,506
1969,3,Masculino,661
1969,4,Femenino,483
1969,4,Masculino,621
1969,5,Femenino,516
1969,5,Masculino,694
1969,6,Femenino,805
1969,6,Masculino,1086
1969,7,Femenino,695
1969,7,Masculino,869
1969,8,Femenino,640
1969,8,Masculino,779
1969,9,Femenino,624
1969,9,Masculino,780
1969,10,Femenino,583
1969,10,Masculino,743
1969,11,Femenino,488
1969,11,Masculino,738
1969,12,Femenino,556
1969,12,Masculino,694
1970,1,Femenino,530
1970,1,Masculino,673
1970,2,Femenino,492
1970,2,Masculino,600
1970,3,Femenino,515
1970,3,Masculino,634
1970,4,Femenino,505
1970,4,Masculino,684
1970,5,Femenino,620
1970,5,Masculino,798
1970,6,Femenino,616
1970,6,Masculino,778
1970,7,Femenino,695
1970,7,Masculino,871
1970,8,Femenino,677
1970,8,Masculino,854
1970,9,Femenino,578
1970,9,Masculino,738
1970,10,Femenino,582
1970,10,Masculino,720
1970,11,Femenino,495
1970,11,Masculino,690
1970,12,Femenino,544
1970,12,Masculino,721
1971,1,Femenino,515
1971,1,Masculino,719
1971,2,Femenino,479
1971,2,Masculino,579
1971,3,Femenino,573
1971,3,Masculino,750
1971,4,Femenino,586
1971,4,Masculino,746
1971,5,Femenino,654
1971,5,Masculino,848
1971,6,Femenino,721
1971,6,Masculino,897
1971,7,Femenino,764
1971,7,Masculino,943
1971,8,Femenino,731
1971,8,Masculino,923
1971,9,Femenino,613
1971,9,Masculino,797
1971,10,Femenino,613
1971,10,Masculino,772
1971,11,Femenino,561
1971,11,Masculino,717
1971,12,Femenino,686
1971,12,Masculino,827
1972,1,Femenino,583
1972,1,Masculino,751
1972,2,Femenino,508
1972,2,Masculino,603
1972,3,Femenino,528
1972,3,Masculino,689
1972,4,Femenino,567
1972,4,Masculino,746
1972,5,Femenino,643
1972,5,Masculino,872
1972,6,Femenino,628
1972,6,Masculino,828
1972,7,Femenino,781
1972,7,Masculino,912
1972,8,Femenino,725
1972,8,Masculino,914
1972,9,Femenino,712
1972,9,Masculino,913
1972,10,Femenino,637
1972,10,Masculino,826
1972,11,Femenino,611
1972,11,Masculino,707
1972,12,Femenino,551
1972,12,Masculino,693
1973,1,Femenino,526
1973,1,Masculino,737
1973,2,Femenino,489
1973,2,Masculino,685
1973,3,Femenino,557
1973,3,Masculino,692
1973,4,Femenino,591
1973,4,Masculino,640
1973,5,Femenino,738
1973,5,Masculino,857
1973,6,Femenino,709
1973,6,Masculino,823
1973,7,Femenino,680
1973,7,Masculino,884
1973,8,Femenino,671
1973,8,Masculino,791
1973,9,Femenino,599
1973,9,Masculino,821
1973,10,Femenino,579
1973,10,Masculino,707
1973,11,Femenino,609
1973,11,Masculino,711
1973,12,Femenino,581
1973,12,Masculino,673
1974,1,Femenino,502
1974,1,Masculino,679
1974,2,Femenino,488
1974,2,Masculino,605
1974,3,Femenino,527
1974,3,Masculino,618
1974,4,Femenino,522
1974,4,Masculino,715
1974,5,Femenino,671
1974,5,Masculino,800
1974,6,Femenino,686
1974,6,Masculino,832
1974,7,Femenino,739
1974,7,Masculino,849
1974,8,Femenino,874
1974,8,Masculino,1055
1974,9,Femenino,693
1974,9,Masculino,847
1974,10,Femenino,614
1974,10,Masculino,746
1974,11,Femenino,589
1974,11,Masculino,729
1974,12,Femenino,609
1974,12,Masculino,708
1975,1,Femenino,603
1975,1,Masculino,735
1975,2,Femenino,458
1975,2,Masculino,594
1975,3,Femenino,576
1975,3,Masculino,693
1975,4,Femenino,651
1975,4,Masculino,741
1975,5,Femenino,638
1975,5,Masculino,814
1975,6,Femenino,621
1975,6,Masculino,776
1975,7,Femenino,790
1975,7,Masculino,901
1975,8,Femenino,721
1975,8,Masculino,835
1975,9,Femenino,611
1975,9,Masculino,777
1975,10,Femenino,651
1975,10,Masculino,772
1975,11,Femenino,553
1975,11,Masculino,697
1975,12,Femenino,591
1975,12,Masculino,706
1976,1,Femenino,604
1976,1,Masculino,683
1976,2,Femenino,478
1976,2,Masculino,630
1976,3,Femenino,560
1976,3,Masculino,726
1976,4,Femenino,507
1976,4,Masculino,647
1976,5,Femenino,718
1976,5,Masculino,893
1976,6,Femenino,772
1976,6,Masculino,905
1976,7,Femenino,760
1976,7,Masculino,934
1976,8,Femenino,659
1976,8,Masculino,889
1976,9,Femenino,646
1976,9,Masculino,780
1976,10,Femenino,555
1976,10,Masculino,702
1976,11,Femenino,593
1976,11,Masculino,715
1976,12,Femenino,586
1976,12,Masculino,744
1977,1,Femenino,573
1977,1,Masculino,678
1977,2,Femenino,509
1977,2,Masculino,607
1977,3,Femenino,583
1977,3,Masculino,720
1977,4,Femenino,623
1977,4,Masculino,791
1977,5,Femenino,648
1977,5,Masculino,853
1977,6,Femenino,753
1977,6,Masculino,873
1977,7,Femenino,764
1977,7,Masculino,905
1977,8,Femenino,829
1977,8,Masculino,1069
1977,9,Femenino,682
1977,9,Masculino,789
1977,10,Femenino,659
1977,10,Masculino,757
1977,11,Femenino,585
1977,11,Masculino,661
1977,12,Femenino,629
1977,12,Masculino,744
1978,1,Femenino,584
1978,1,Masculino,724
1978,2,Femenino,513
1978,2,Masculino,679
1978,3,Femenino,548
1978,3,Masculino,698
1978,4,Femenino,608
1978,4,Masculino,719
1978,5,Femenino,640
1978,5,Masculino,822
1978,6,Femenino,712
1978,6,Masculino,814
1978,7,Femenino,776
1978,7,Masculino,871
1978,8,Femenino,749
1978,8,Masculino,871
1978,9,Femenino,649
1978,9,Masculino,754
1978,10,Femenino,611
1978,10,Masculino,732
1978,11,Femenino,613
1978,11,Masculino,683
1978,12,Femenino,539
1978,12,Masculino,686
1979,1,Femenino,599
1979,1,Masculino,673
1979,2,Femenino,531
1979,2,Masculino,632
1979,3,Femenino,569
1979,3,Masculino,627
1979,4,Femenino,605
1979,4,Masculino,723
1979,5,Femenino,682
1979,5,Masculino,818
1979,6,Femenino,785
1979,6,Masculino,944
1979,7,Femenino,891
1979,7,Masculino,1021
1979,8,Femenino,681
1979,8,Masculino,800
1979,9,Femenino,658
1979,9,Masculino,786
1979,10,Femenino,623
1979,10,Masculino,735
1979,11,Femenino,561
1979,11,Masculino,651
1979,12,Femenino,571
1979,12,Masculino,736
1980,1,Femenino,628
1980,1,Masculino,746
1980,2,Femenino,500
1980,2,Masculino,590
1980,3,Femenino,612
1980,3,Masculino,690
1980,4,Femenino,619
1980,4,Masculino,708
1980,5,Femenino,679
1980,5,Masculino,751
1980,6,Femenino,796
1980,6,Masculino,942
1980,7,Femenino,1010
1980,7,Masculino,1180
1980,8,Femenino,807
1980,8,Masculino,947
1980,9,Femenino,678
1980,9,Masculino,713
1980,10,Femenino,638
1980,10,Masculino,725
1980,11,Femenino,600
1980,11,Masculino,719
1980,12,Femenino,610
1980,12,Masculino,722
1981,1,Femenino,588
1981,1,Masculino,701
1981,2,Femenino,541
1981,2,Masculino,616
1981,3,Femenino,571
1981,3,Masculino,707
1981,4,Femenino,597
1981,4,Masculino,685
1981,5,Femenino,596
1981,5,Masculino,756
1981,6,Femenino,749
1981,6,Masculino,889
1981,7,Femenino,772
1981,7,Masculino,886
1981,8,Femenino,679
1981,8,Masculino,786
1981,9,Femenino,602
1981,9,Masculino,765
1981,10,Femenino,650
1981,10,Masculino,770
1981,11,Femenino,592
1981,11,Masculino,709
1981,12,Femenino,560
1981,12,Masculino,707
1982,1,Femenino,574
1982,1,Masculino,670
1982,2,Femenino,486
1982,2,Masculino,613
1982,3,Femenino,549
1982,3,Masculino,745
1982,4,Femenino,555
1982,4,Masculino,684
1982,5,Femenino,623
1982,5,Masculino,756
1982,6,Femenino,705
1982,6,Masculino,821
1982,7,Femenino,748
1982,7,Masculino,848
1982,8,Femenino,700
1982,8,Masculino,835
1982,9,Femenino,605
1982,9,Masculino,770
1982,10,Femenino,628
1982,10,Masculino,757
1982,11,Femenino,630
1982,11,Masculino,709
1982,12,Femenino,600
1982,12,Masculino,680
1983,1,Femenino,531
1983,1,Masculino,611
1983,2,Femenino,459
1983,2,Masculino,515
1983,3,Femenino,579
1983,3,Masculino,698
1983,4,Femenino,547
1983,4,Masculino,693
1983,5,Femenino,524
1983,5,Masculino,683
1983,6,Femenino,753
1983,6,Masculino,927
1983,7,Femenino,867
1983,7,Masculino,982
1983,8,Femenino,729
1983,8,Masculino,789
1983,9,Femenino,651
1983,9,Masculino,691
1983,10,Femenino,573
1983,10,Masculino,661
1983,11,Femenino,579
1983,11,Masculino,655
1983,12,Femenino,530
1983,12,Masculino,633
1984,1,Femenino,620
1984,1,Masculino,658
1984,2,Femenino,624
1984,2,Masculino,669
1984,3,Femenino,602
1984,3,Masculino,689
1984,4,Femenino,648
1984,4,Masculino,728
1984,5,Femenino,692
1984,5,Masculino,835
1984,6,Femenino,797
1984,6,Masculino,960
1984,7,Femenino,915
1984,7,Masculino,948
1984,8,Femenino,845
1984,8,Masculino,905
1984,9,Femenino,677
1984,9,Masculino,743
1984,10,Femenino,657
1984,10,Masculino,716
1984,11,Femenino,568
1984,11,Masculino,683
1984,12,Femenino,611
1984,12,Masculino,721
1985,1,Femenino,598
1985,1,Masculino,708
1985,2,Femenino,549
1985,2,Masculino,582
1985,3,Femenino,609
1985,3,Masculino,666
1985,4,Femenino,589
1985,4,Masculino,674
1985,5,Femenino,707
1985,5,Masculino,811
1985,6,Femenino,739
1985,6,Masculino,823
